plinth,1958,0.3515,dikka,0.3515,constantinus,0.3515,312-337,0.3515,preserved,0.3515,buil,0.2859,augustus,0.2859,celsus,0.2859,chest,0.2859,gymnasium,0.2466,library,0.1997,quirinal,0.1997,1908,0.1997,colobium,0.1802,antique,0.1673,bundle,0.1541,standing,0.1515,togate,0.1474,sceptre,0.1444
council,leptis,0.7063,people,0.4977,populus,0.4444,officials,0.4431,cities,0.4431,institutions,0.4431,provincial,0.4124,ordo,0.4050,victor,0.3515,areopagus,0.3515,vibianus,0.3515,340-350,0.2859,tabellae,0.2859,old,0.2859,slope,0.2859,severan,0.2717,northern,0.2466,finger,0.2466,ring,0.2466
contabulata,years,0.3515,world,0.3515,cemetery,0.3515,germania,0.3515,original,0.2859,war,0.2859,agrippina,0.2859,miniature,0.2466,portico,0.2466,toga,0.2263,iberian,0.1997,peninsula,0.1997,prince,0.1841,plain,0.1703,ii,0.1703,boy,0.1610,200,0.1610,chiton,0.1540,headless,0.1518
porta,marina,0.7063,borghese,0.3515,lucania,0.3515,houses,0.3515,bruttii,0.3515,tomb,0.3515,doctor,0.3515,313,0.2859,constans,0.2466,della,0.2466,1910,0.2196,romana,0.2196,outside,0.1841,prince,0.1841,maxentius,0.1715,di,0.1610,337,0.1444,ostia,0.1346,including,0.1346
constantia,tomis,1.0000,constantia,1.0000,constana,0.7063,danube,0.2910,provinces,0.2910,walls,0.2859,tabellae,0.2859,region,0.2466,10,0.2466,mid,0.2455,necropolis,0.2196,km,0.2196,so-called,0.2196,village,0.1997,ancient,0.1715,north,0.1622,balkans,0.1438,uncertain,0.1375,awarder,0.1375
constans,fontne,0.7063,2079,0.7063,1123,0.7063,bassin,0.7063,lsa-739,0.7063,340-350,0.5757,constantius,0.4814,1908,0.4050,361,0.4050,ii,0.3536,borghese,0.3515,1932,0.3515,100,0.3289,cuirassed,0.3115,paphlagonia,0.2859,upper,0.2521,porta,0.2466,della,0.2466,century,-0.2316
portico,ordo,0.4050,antoninus,0.3515,sabratha,0.3515,regia,0.2859,proconsul,0.2859,temple,0.2833,forum,0.2494,bulla,0.2466,column,0.2466,contabulata,0.2466,courtyard,0.2196,water,0.2196,africa,0.2170,institutions,0.2164,officials,0.2164,cities,0.2164,westwards,0.2164,byzacena,0.2164,west,0.2055
column,embracing,0.7063,domitian,0.7063,decorated,0.4977,293-305,0.4977,tetrarchs,0.4977,orb,0.3743,293,0.3495,laurel,0.3115,group,0.2965,regia,0.2859,proconsul,0.2859,305,0.2833,temple,0.2833,diocletian,0.2717,younger,0.2466,galerius,0.2466,portico,0.2466,bulla,0.2466,porphyry,0.2455
coloured,holes,0.3515,claudius,0.3515,caelian,0.3515,agrippina,0.2859,younger,0.2466,albani,0.2196,hill,0.1715,palla,0.1715,headgear,0.1541,sebasteion,0.1444,alley,0.1444,empress,0.1377,temple,0.1377,atrium,0.1216,re-used,0.1132,360,0.1061,shield,0.1061,370,0.1061,fillet,0.1061
nymphaeum,traiani,0.7063,1957,0.3743,1968,0.3515,northeast,0.2859,pius,0.2859,10,0.2466,sandals,0.2108,pamphylia,0.2007,embolos,0.1997,maximus,0.1997,draped,0.1841,standing,0.1515,cap,0.1444,perge,0.1444,himation,0.1425,mantle,0.1354,ephesus,0.1278,upper,0.1216,woman,0.1176
colonnaded,street,0.3587,perge,0.2965,sardis,0.2859,portion,0.2859,cilicia,0.2859,lydia,0.2466,julio-claudian,0.2466,priest,0.2466,brow,0.2108,pamphylia,0.2007,portait,0.1997,under-chin,0.1715,tall,0.1521,road,0.1444,scroll,0.1293,upper,0.1216,minor,0.1162,asia,0.1162,fragmentary,0.1061
nude,1932,0.3515,1923,0.3515,viennensis,0.3515,building,0.3115,cilicia,0.2859,tetrarch,0.2455,pamphylia,0.2007,pool,0.1610,275,0.1591,fragments,0.1521,statue,0.1287,325,0.1248,re-cut,0.1234,chlamys,0.1194,short-cropped,0.1163,290,0.1061,360,0.1061,stubble,0.1060,portrait,-0.0952
priest,eleusis,0.3515,cilicia,0.2859,eyes,0.2466,colonnaded,0.2466,youth,0.2196,tuscia,0.2196,umbria,0.2196,portait,0.1997,under-chin,0.1715,crown,0.1673,probably,0.1565,wreath,0.1565,laurel,0.1521,large,0.1377,shoulders,0.1377,street,0.1132,wearing,0.1059,area,0.1030,possibly,0.0901
northern,magistrate,0.7063,stoa,0.4485,so-called,0.4444,half,0.3587,388,0.3515,eutolmius,0.3515,388-392,0.3515,areopagus,0.3515,governor,0.3495,west,0.3138,office-holders,0.2859,elder,0.2859,slope,0.2859,tatianus,0.2466,392,0.2466,council,0.2466,younger,0.2466,bundle,0.2383,agora,0.2197
excavation,minturnae,0.4444,theodosian,0.3515,1965,0.3515,fine,0.3515,war,0.2859,smyrna,0.2466,campania,0.2108,prince,0.1841,syria,0.1610,sicily,0.1474,cyprus,0.1216,420,0.1172,short-cropped,0.1163,street,0.1132,fragmentary,0.1061,modern,0.0973,east,0.0803,antique,0.0770,275,0.0726
excavations,pacis,0.7063,monument,0.7063,educandato,0.7063,equestrian,0.7063,immacolata,0.7063,horse,0.7063,colosseum,0.5757,fori,0.5757,imperiali,0.5757,rosini,0.5757,dei,0.4977,puteoli,0.3743,process,0.3515,crispus,0.3515,campania,0.2108,324,0.1715,forum,0.1617,menander,0.1610,century,-0.1495
centre,mansion,0.7063,messene,0.7063,re-carved,0.5757,361,0.4050,stray,0.3515,dikka,0.3515,portion,0.2859,bald,0.2859,geyre,0.2859,old,0.2859,large,0.2833,city,0.2614,roman,0.2521,so-called,0.2196,310,0.1877,orb,0.1841,earlier,0.1526,building,0.1521,holding,0.1444
eyes,low,0.3515,straggly,0.3515,large,0.2833,priest,0.2466,inset,0.2196,necropolis,0.2196,tuscia,0.2196,umbria,0.2196,fringe,0.1997,425,0.1877,mid-fifth,0.1715,525,0.1715,private,0.1610,sixth,0.1433,clean-shaven,0.1350,magna,0.1132,lepcis,0.1132,area,0.1030,375,0.1030
mediterranea,naissus,0.8655,dacia,0.6303,justinian,0.3515,1900,0.3515,construction,0.3515,bronze,0.3066,provinces,0.2910,danube,0.2910,acropolis,0.2196,prima,0.2196,jewelled,0.2055,gilded,0.1997,324,0.1715,north,0.1622,mid,0.1591,marble,-0.1586,headgear,0.1541,military,0.1521,fragments,0.1521
bithynia,nicomedia,0.5757,240,0.2196,battered,0.1997,under-chin,0.1715,diocletian,0.1317,312,0.1264,city,0.1264,284,0.1216,minor,0.1162,asia,0.1162,civica,0.1132,face,0.1132,corona,0.1095,western,0.0923,hairstyle,0.0755,mid,0.0726,tetrarch,0.0726,encircling,0.0663,325,0.0538
410,lugdunensis,0.3515,1923,0.3515,gratian,0.3515,aurelius,0.3515,theodosius,0.2859,378,0.2859,corner,0.2859,miniature,0.2466,superior,0.2466,libya,0.2196,cyrene,0.2196,hall,0.2196,arcadius,0.2196,maximus,0.1997,honorius,0.1841,pearl-edged,0.1317,diadem,0.1293,360,0.1061,jewelled,0.0973
alexander,great,0.7063,doctor,0.3515,1911,0.3515,metropolis,0.2859,people,0.2466,laodicea,0.2466,re-used,0.2359,150,0.2196,cities,0.2164,institutions,0.2164,officials,0.2164,sandals,0.2108,provincial,0.2007,entrance,0.1997,phrygia,0.1997,workshop,0.1997,embolos,0.1997,1957,0.1841,double,0.1715
helena,capitoline-florence,0.8655,315,0.4124,prior,0.3515,vatican,0.3515,prussian,0.3515,seated,0.3115,pius,0.2859,related,0.2859,royal,0.2859,340,0.2665,type,0.2455,encircling,0.2285,previously,0.2196,given,0.2196,sandals,0.2108,museum,0.1610,braid,0.1473,female,0.1406,male,-0.1346
tatianus,388-392,0.7063,388,0.7063,eutolmius,0.7063,antonius,0.7063,high,0.6691,office-holders,0.5757,governors,0.5757,julian,0.5757,392,0.4977,tetrastoon,0.4977,arcadius,0.4444,361,0.4050,valentinian,0.3495,imperial,0.3386,strapped,0.3370,hadrianic,0.3289,togate,0.3096,base,0.3066,stoa,0.2965
lydia,sardis,0.8655,gaunt,0.3515,room,0.2466,colonnaded,0.2466,gymnasium,0.2466,hall,0.2196,receding,0.1841,wreath-style,0.1703,hairstyle,0.1644,475,0.1610,tall,0.1521,mop,0.1521,road,0.1444,sixth,0.1433,minor,0.1162,asia,0.1162,fragmentary,0.1061,stubble,0.1060,600,0.1030
tetrarchs,tetrarchs,1.0000,galerius,0.7489,domitian,0.7063,embracing,0.7063,philadelphion,0.7063,group,0.6006,305,0.5747,maximian,0.5275,293,0.5275,decorated,0.4977,column,0.4977,venice,0.4444,diocletian,0.4118,armoured,0.4050,orb,0.3743,constantius,0.3587,shoes,0.3495,open,0.3495,porphyry,0.3320
tetrastoon,antonius,0.7063,governors,0.5757,julian,0.5757,tatianus,0.4977,361,0.4050,theodosius,0.2859,tabellae,0.2859,strapped,0.2494,ring,0.2466,finger,0.2466,aphrodisias,0.2412,caria,0.2229,valens,0.2196,high,0.2196,provincial,0.2007,base,0.2007,closed,0.1918,boots,0.1881,mappa,0.1841
480,ariadne,0.5757,ariadne-amalasuntha,0.5757,lateran-louvre,0.5757,525,0.5275,cami,0.3515,16th,0.3515,maria,0.3515,piazza,0.3515,long-faced,0.2859,tusculum,0.2859,lateran,0.2859,related,0.2859,sixth,0.2225,jewelled,0.2055,diadem,0.2023,allegedly,0.1997,di,0.1610,type,0.1591,empress,0.1377
tomis,tomis,1.0000,constantia,1.0000,constana,0.7063,danube,0.2910,provinces,0.2910,walls,0.2859,tabellae,0.2859,region,0.2466,10,0.2466,mid,0.2455,necropolis,0.2196,km,0.2196,so-called,0.2196,village,0.1997,ancient,0.1715,north,0.1622,balkans,0.1438,uncertain,0.1375,awarder,0.1375
392,388-392,0.7063,eutolmius,0.7063,388,0.7063,valentinian,0.7055,office-holders,0.5757,tatianus,0.4977,high,0.4444,arcadius,0.4444,364,0.4050,hadrianic,0.3289,stoa,0.2965,uffizi,0.2859,conservatori-copenhagen,0.2859,pearl-edged,0.2717,ii,0.2619,northern,0.2466,imperial,0.2224,courtyard,0.2196,valens,0.2196
390,process,0.3515,body,0.3515,unfinished,0.1997,thessalonica,0.1997,colobium,0.1802,ancient,0.1715,antique,0.1673,lost,0.1610,sceptre,0.1444,uncertain,0.1375,awarder,0.1375,city,0.1264,thrace,0.1247,macedonia,0.1247,epirus,0.1247,greece,0.1234,wall,0.1216,450,0.1145,fifth,0.1112
turban,1889,0.3515,re-used,0.2359,istanbul,0.1841,mid-fifth,0.1715,hairstyle,0.1644,di,0.1610,female,0.1406,empress,0.1377,male,-0.1346,mid-fourth,0.1216,woman,0.1176,environs,0.1061,second,0.0821,350,0.0648,provenance,0.0636,purchased,0.0590,bearded,-0.0588,man,-0.0569,late,-0.0567
lorum,colobium,0.3727,aphrodite,0.3515,camii,0.3515,laleli,0.3515,bouleuterion,0.3495,antique,0.3478,giants,0.2859,northeast,0.2859,corner,0.2859,sleeved,0.2412,toga,0.2263,missing,0.2196,high,0.2196,so-called,0.2196,closed,0.1918,boots,0.1881,built,0.1715,strapped,0.1617,bundle,0.1541
311,constantine,0.3536,philip,0.3515,san,0.3515,337,0.2965,giustiniani,0.2859,340,0.1734,carthago,0.1715,carthage,0.1715,clean-shaven,0.1350,proconsularis,0.1317,collection,0.1220,environs,0.1061,area,0.1030,byzacena,0.1030,westwards,0.1030,colossal,0.1001,western,0.0923,insertion,0.0740,probably,0.0712
306,1953,0.3515,prior,0.3515,flavia,0.3515,eburacum,0.3515,barberini,0.3515,337,0.2965,gallery,0.2859,london,0.2859,caesariensis,0.2859,britain,0.2859,dresden-stockholm,0.2466,cuirass,0.2196,acquired,0.2164,torso,0.1841,alabaster,0.1715,maxentius,0.1715,constantine,0.1703,wreath,0.1565,laurel,0.1521
veil,curtius,0.3515,1880,0.3515,veiled,0.3215,cut,0.2859,headgear,0.2383,360,0.2224,given,0.2196,earrings,0.2196,crimped,0.1715,museum,0.1610,shoulders,0.1377,large,0.1377,woman,0.1176,600,0.1030,brow,0.1001,jewelled,0.0973,female,0.0972,male,-0.0924,italy,0.0876
293-305,tetrarchs,1.0000,galerius,0.7489,domitian,0.7063,embracing,0.7063,philadelphion,0.7063,group,0.6006,305,0.5747,maximian,0.5275,293,0.5275,decorated,0.4977,column,0.4977,venice,0.4444,diocletian,0.4118,armoured,0.4050,orb,0.3743,constantius,0.3587,shoes,0.3495,open,0.3495,porphyry,0.3320
vienna-izmir,licinius,0.7055,antiquities,0.3515,type,0.3320,sothebys,0.2859,325,0.2669,stage,0.2466,smyrna,0.2466,colossal,0.2108,istanbul,0.1841,probably,0.1565,building,0.1521,basilica,0.1521,purchased,0.1341,roman,0.1216,short-cropped,0.1163,minor,0.1162,asia,0.1162,stubble,0.1060,300,0.1051
19th,decorative,0.3515,state,0.3515,izmir,0.3515,tabula,0.3515,covered,0.2859,previously,0.2196,purchased,0.2093,double,0.1715,private,0.1610,long-haired,0.1610,inscribed,0.1444,cap,0.1444,herm,0.1264,covers,0.1132,half,0.1132,ears,0.1132,provenance,0.1101,fillet,0.1061,600,0.1030
julio-claudian,assos,0.3515,facial,0.3515,portion,0.2859,colonnaded,0.2466,minturnae,0.2196,youth,0.2196,campania,0.2108,prince,0.1841,engraved,0.1715,light,0.1610,sicily,0.1474,perge,0.1444,re-cut,0.1234,upper,0.1216,street,0.1132,re-used,0.1132,fillet,0.1061,pamphylia,0.0948,315,0.0948
1992,stage,0.7489,building,0.4709,perge,0.4485,armoured,0.4050,spear,0.3515,antiquities,0.3515,complex,0.3515,pamphylia,0.3066,caesarea,0.2859,maritima,0.2859,palaestina,0.2859,victory,0.2859,theatre,0.2714,chlamys,0.2567,civica,0.2359,corona,0.2289,sword,0.2289,byzantine,0.2196,excavated,0.2196
1956,scholasticia,0.3743,debris,0.3515,kuretes,0.3515,cami,0.3515,leading,0.3515,1958,0.3515,proconsul,0.2859,hadrian,0.2859,ephesus,0.2724,550,0.2164,curly,0.1997,embolos,0.1997,mappa,0.1841,colobium,0.1802,built,0.1715,wreath-style,0.1703,antique,0.1673,baths,0.1541,togate,0.1474
laodicea,phrygia,0.4050,hierapolis,0.3515,pacatiana,0.3515,houses,0.3515,metropolis,0.2859,alexander,0.2466,byzantine,0.2196,entrance,0.1997,double,0.1715,ad,0.1715,525,0.1715,bouleuterion,0.1715,governor,0.1715,syria,0.1610,475,0.1610,mop,0.1521,stoa,0.1444,recorded,0.1377,cyprus,0.1216
superior,cyrene,0.8939,libya,0.8939,cyrenaica,0.4124,tripolitania,0.4035,eastern,0.4035,180,0.3515,aurelius,0.3515,africa,0.2945,corner,0.2859,410,0.2466,hall,0.2196,curly,0.1997,apollo,0.1997,orb,0.1841,toga,0.1646,north,0.1622,agora,0.1413,severan,0.1317,re-cut,0.1234
dei,imperiali,0.8655,fori,0.8655,pacis,0.7063,colosseum,0.5757,excavations,0.4977,process,0.3515,ostia,0.1876,including,0.1876,portus,0.1876,roma,0.1855,hill,0.1715,forum,0.1617,light,0.1610,menander,0.1610,rome,0.1249,upper,0.1216,300,0.1051,base,0.0948,250,0.0948
stage,1992,0.7489,building,0.6303,perge,0.4485,armoured,0.4050,theatre,0.3660,spear,0.3515,pamphylia,0.3066,victory,0.2859,vienna-izmir,0.2466,civica,0.2359,corona,0.2289,chlamys,0.1881,310,0.1877,licinius,0.1715,strapped,0.1617,emperor,0.1548,armour,0.1541,closed,0.1220,boots,0.1194
apulia,apulia,1.0000,luceria,0.8655,lucera,0.8655,pieces,0.3515,separate,0.3515,et,0.3478,area,0.3297,sicily,0.3096,neck,0.2466,battered,0.1997,receding,0.1841,worked,0.1652,separately,0.1652,south,0.1318,italy,0.1287,rome,0.1249,320,0.1133,yes,0.0866,young,0.0770
alien,nemausus,0.7063,tiber,0.3515,narbonensis,0.3495,set,0.2359,environs,0.2224,285,0.2196,gaul,0.1838,germany,0.1838,mature,0.1715,encircling,0.1474,road,0.1444,325,0.1248,mid-fourth,0.1216,woman,0.1176,290,0.1061,360,0.1061,female,0.0972,male,-0.0924,braid,0.0907
antioch,orontes,0.7063,orontem,0.7063,antiochia,0.6691,ad,0.5275,outside,0.3743,pisidiam,0.3515,pisidia,0.3515,syria,0.3289,walls,0.2859,nicomedia,0.2859,city,0.2614,cyprus,0.2521,miniature,0.2466,silver,0.2196,villa,0.2055,east,0.1734,licinius,0.1715,324,0.1715,paludamentum,0.1673
younger,del,0.3515,domitian,0.3515,embracing,0.3515,magistrate,0.3515,caelian,0.3515,claudius,0.3515,agrippina,0.2859,temple,0.2833,plain,0.2619,galerius,0.2466,decorated,0.2466,293-305,0.2466,tetrarchs,0.2466,column,0.2466,coloured,0.2466,northern,0.2466,so-called,0.2196,fucens,0.2196,alba,0.2196
gymnasium,vedius,0.7063,1958,0.3515,buil,0.2859,sardis,0.2859,curls,0.2859,plinth,0.2466,room,0.2466,lydia,0.2466,ephesus,0.2001,1908,0.1997,wreath-style,0.1703,hairstyle,0.1644,wreath,0.1565,sceptre,0.1444,500,0.1254,wall,0.1216,minor,0.1162,asia,0.1162,street,0.1132
st,john,0.5757,1880,0.3515,flavia,0.3515,eburacum,0.3515,church,0.3515,caesariensis,0.2859,britain,0.2859,evangelist,0.2466,apostle,0.2196,codex,0.1841,book,0.1841,torso,0.1841,hand,0.1841,built,0.1715,basilica,0.1521,corinth,0.1474,holding,0.1444,left,0.1444,500,0.1254
ariadne,ariadne,1.0000,ariadne-amalasuntha,1.0000,480,0.5757,16th,0.4066,maria,0.4066,piazza,0.4066,1911,0.4066,520,0.4066,525,0.4052,jewelled,0.3652,related,0.3310,lateran,0.3310,empress,0.3293,type,0.2873,sixth,0.2612,diadem,0.2382,di,0.1878,ostia,0.1624,portus,0.1624
walls,outside,0.4337,tomb,0.4066,orontes,0.4066,orontem,0.4066,constana,0.4066,antioch,0.2859,constantia,0.2859,tomis,0.2859,scythia,0.2859,region,0.2859,10,0.2859,fucens,0.2549,antiochia,0.2549,alba,0.2549,km,0.2549,village,0.2320,portait,0.2320,valeria,0.1998,ad,0.1998
vitali,variation,0.4066,dresden-stockholm,0.2859,set,0.2750,armoured,0.2320,collection,0.2265,maxentius,0.1998,293,0.1998,combed,0.1689,312,0.1483,provenance,0.1355,375,0.1218,italy,0.1114,bust,0.1059,young,0.0927,type,0.0878,life-size,0.0808,325,0.0671,unknown,0.0590,late,-0.0491
sisto,sisto,1.0000,367,0.8160,366-367,0.8160,gilded,0.4690,tiber,0.4066,bank,0.4066,statues,0.4066,bronze,0.3570,victory,0.3310,people,0.2859,valens,0.2549,150,0.2549,364,0.2320,valentinian,0.1998,fragments,0.1776,century,-0.1768,togate,0.1744,ostia,0.1624,including,0.1624
victory,aurelius,0.4066,amphitheatre,0.4066,dedicated,0.4066,366-367,0.4066,367,0.4066,sisto,0.3310,ponte,0.3310,governors,0.3310,stage,0.2859,1992,0.2859,people,0.2859,base,0.2348,carthage,0.1998,carthago,0.1998,building,0.1776,century,-0.1768,perge,0.1689,proconsularis,0.1544,civica,0.1334
conservatori-copenhagen,conservatori-copenhagen,1.0000,valens,0.7737,364,0.7059,378,0.6655,valentinian,0.6106,1895,0.4066,1704,0.4066,type,0.2873,392,0.2859,diadem,0.2382,century,-0.1768,recorded,0.1612,pearl-edged,0.1544,clean-shaven,0.1169,jewelled,0.1155,portus,0.1012,including,0.1012,ostia,0.1012,roma,0.0999
broken,550,0.2527,colobium,0.2115,antique,0.1969,sixth,0.1697,ephesus,0.1523,right,0.1429,sleeved,0.1337,toga,0.1247,colossal,0.1185,bust,0.1059,porphyry,0.0878,tunic,0.0606,unknown,0.0590,minor,0.0556,asia,0.0556,wearing,0.0554,fifth,0.0522,bearded,-0.0509,emperor,0.0492
war,world,0.8160,years,0.4066,theodosian,0.4066,intellectual,0.3310,original,0.3310,contabulata,0.2859,excavation,0.2859,philosopher,0.2859,long-bearded,0.2549,prince,0.2142,ii,0.2003,market,0.1998,boy,0.1878,syria,0.1878,long-haired,0.1878,cyprus,0.1429,420,0.1379,art,0.1334,east,0.0964
colosseum,pacis,0.8160,imperiali,0.6655,fori,0.6655,dei,0.5757,excavations,0.5757,process,0.4066,lateran,0.3310,gilded,0.2320,hand,0.2142,orb,0.2142,forum,0.1905,menander,0.1878,including,0.1624,portus,0.1624,ostia,0.1624,palace,0.1612,roma,0.1606,constantius,0.1334,330,0.1292
portion,mansion,0.4066,messene,0.4066,eye,0.4066,palatine,0.3310,re-carved,0.3310,lower,0.3293,centre,0.2859,julio-claudian,0.2859,colonnaded,0.2859,361,0.2320,under-chin,0.1998,left,0.1689,perge,0.1689,large,0.1612,city,0.1483,upper,0.1429,roman,0.1429,street,0.1334,550,0.1218
short-haired,mid-third,0.4066,stubble-bearded,0.4066,250,0.2348,recorded,0.1612,re-worked,0.1049,achaea,0.0999,macedonia,0.0934,thrace,0.0934,epirus,0.0934,greece,0.0924,short-cropped,0.0868,probably,0.0863,fragment,0.0848,corinth,0.0808,stubble,0.0786,athens,0.0783,balkans,0.0737,awarder,0.0697,uncertain,0.0697
313,marina,0.4066,tetrach,0.3310,porta,0.2859,gortyn,0.2549,allegedly,0.2320,gortyna,0.2320,creta,0.2142,293,0.1998,market,0.1998,maxentius,0.1998,aegean,0.1776,islands,0.1776,crete,0.1776,art,0.1334,290,0.1254,colossal,0.1185,re-worked,0.1049,early,0.0899,tetrarch,0.0878
317,317-337,0.8160,staff,0.8160,quirinal,0.4690,military,0.3616,inscribed,0.3443,romuliana,0.3310,felix,0.3310,southeast,0.3310,baths,0.2791,civica,0.2750,corona,0.2670,sword,0.2670,ripensis,0.2320,orb,0.2142,plain,0.2003,constantine,0.2003,293,0.1998,paludamentum,0.1969,quarter,0.1878
uffizi,conservatori-copenhagen,1.0000,valens,0.7737,364,0.7059,378,0.6655,valentinian,0.6106,1895,0.4066,1704,0.4066,type,0.2873,392,0.2859,diadem,0.2382,century,-0.1768,recorded,0.1612,pearl-edged,0.1544,clean-shaven,0.1169,jewelled,0.1155,portus,0.1012,including,0.1012,ostia,0.1012,roma,0.0999
334,maesius,0.8160,egnatius,0.8160,342,0.8160,334-342,0.8160,lollianus,0.8160,mavortius,0.8160,signo,0.5757,puteoli,0.4337,flavius,0.4337,church,0.4066,quintus,0.4066,1704,0.4066,san,0.4066,1909,0.3310,flaminia,0.2859,della,0.2859,picenum,0.2549,lsa,0.2549,officials,0.2527
220,170,0.4066,traditionally,0.4066,dated,0.2859,portait,0.2320,built,0.1998,athens,0.1697,achaea,0.1606,epirus,0.1515,thrace,0.1515,macedonia,0.1515,greece,0.1500,wall,0.1429,house,0.1254,balkans,0.1245,uncertain,0.1190,awarder,0.1190,south,0.1140,re-worked,0.1049,theatre,0.0984
ponte,sisto,1.0000,367,0.8160,366-367,0.8160,gilded,0.4690,tiber,0.4066,bank,0.4066,statues,0.4066,bronze,0.3570,victory,0.3310,people,0.2859,valens,0.2549,150,0.2549,364,0.2320,valentinian,0.1998,fragments,0.1776,century,-0.1768,togate,0.1744,ostia,0.1624,including,0.1624
340-350,bassin,0.8160,1123,0.8160,2079,0.8160,fontne,0.8160,lsa-739,0.8160,constans,0.5757,1908,0.4690,361,0.4690,victor,0.4066,leptis,0.4066,100,0.3816,cuirassed,0.3616,old,0.3310,tabellae,0.3310,upper,0.2935,council,0.2859,people,0.2859,constantius,0.2750,century,-0.2716
corner,aurelius,0.4066,southeast,0.3310,giants,0.3310,northeast,0.3310,lorum,0.2859,410,0.2859,superior,0.2859,libya,0.2549,cyrene,0.2549,hall,0.2549,apollon,0.2549,so-called,0.2549,peribolos,0.1998,built,0.1998,agora,0.1675,palace,0.1612,wall,0.1429,toga,0.1247,later,0.1227
augustus,constantinus,0.4066,312-337,0.4066,312,0.3042,dresden-stockholm,0.2859,plinth,0.2859,originally,0.2549,quirinal,0.2320,maxentius,0.1998,293,0.1998,337,0.1689,inscribed,0.1689,re-used,0.1334,colossal,0.1185,constantine,0.0945,275,0.0878,type,0.0878,separately,0.0873,worked,0.0873,fragment,0.0848
1902,theater,0.4066,came,0.4066,said,0.3310,celsus,0.3310,pate,0.3310,pupils,0.3310,smyrna,0.2859,inset,0.2549,treverorum,0.2320,augusta,0.2320,library,0.2320,hairstyle,0.1936,balding,0.1878,belgica,0.1689,half,0.1334,acquired,0.1218,550,0.1218,gaul,0.1026,germany,0.1026
pate,theater,0.8160,pupils,0.6655,inset,0.5143,balding,0.3816,celsus,0.3310,bald,0.3310,1902,0.3310,wreath-style,0.3060,550,0.2527,library,0.2320,hairstyle,0.1936,wreath,0.1847,ephesus,0.1523,upper,0.1429,fragmentary,0.1254,minor,0.1006,asia,0.1006,fifth,0.0962,400,0.0878
1904,octagon,1.0000,embolos,0.4690,library,0.4690,520,0.4066,sceptre,0.3443,ephesus,0.2358,mappa,0.2142,colobium,0.2115,antique,0.1969,200,0.1878,headless,0.1793,togate,0.1744,holding,0.1689,scroll,0.1540,toga,0.1247,550,0.1218,standing,0.1144,statue,0.1114,tunic,0.1070
1909,lsa,0.5143,334-342,0.4066,maesius,0.4066,egnatius,0.4066,mavortius,0.4066,342,0.4066,lollianus,0.4066,berlin-copenhagen,0.4066,consulate,0.4066,pophyry,0.4066,334,0.3310,signo,0.2859,della,0.2859,german,0.2859,puteoli,0.2142,flavius,0.2142,alexandria,0.1544,aegyptus,0.1379,street,0.1334
1931,spalato,0.8160,god,0.8160,river,0.5143,diocletian,0.4776,monza,0.4066,mediolanum,0.4066,milan,0.4066,double,0.4052,maximian,0.4052,private,0.3816,salona,0.3816,military,0.3616,dalmatia,0.3443,cap,0.3443,aemilia,0.3310,recorded,0.3293,palace,0.3293,herm,0.3042,house,0.2595
southwest,cyrene,0.2549,libya,0.2549,torso,0.2142,hill,0.1998,corinth,0.1744,temple,0.1612,upper,0.1429,street,0.1334,re-used,0.1334,south,0.1140,315,0.1126,cyrenaica,0.1126,250,0.1126,eastern,0.1098,tripolitania,0.1098,belt,0.1098,re-worked,0.1049,425,0.1049,achaea,0.0999
cut,philadelphion,0.4066,galerius,0.2859,293-305,0.2859,tetrarchs,0.2859,veil,0.2859,venice,0.2549,armoured,0.2320,iberian,0.2320,peninsula,0.2320,open,0.1998,shoes,0.1998,293,0.1998,maximian,0.1998,headgear,0.1820,military,0.1776,group,0.1689,cap,0.1689,305,0.1612,large,0.1612
curls,antaradus,0.4066,eyebrows,0.4066,pronounced,0.4066,vedius,0.4066,arching,0.3310,gymnasium,0.2859,285,0.2549,young,0.1969,syria,0.1878,cyprus,0.1429,brow,0.1185,east,0.0964,wreath-style,0.0945,500,0.0940,hairstyle,0.0910,wreath,0.0863,fragment,0.0848,encircling,0.0808,380,0.0760
cuma,crypta,0.8160,romana,0.5143,drapery,0.4066,torre,0.4066,campania,0.3740,sicily,0.2680,allegedly,0.2320,balding,0.1878,305,0.1612,284,0.1429,short-cropped,0.1423,earlier,0.1153,south,0.1140,italy,0.1114,rome,0.1081,worked,0.0873,separately,0.0873,beard,0.0832,350,0.0832
1982,build,0.4066,temples,0.4066,older,0.2320,receding,0.2142,market,0.1998,broad,0.1878,purchased,0.1595,art,0.1334,house,0.1254,east,0.0964,crown,0.0927,350,0.0832,380,0.0760,ephesus,0.0688,450,0.0607,fifth,0.0522,braid,0.0458,long,0.0440,head,0.0391
cropped,brows,0.4066,galatia,0.3310,ancyra,0.3310,arching,0.3310,allegedly,0.2320,carthago,0.1998,carthage,0.1998,proconsularis,0.1544,short-cropped,0.1423,beard,0.1373,stubble,0.1311,hair,0.1295,byzacena,0.1218,westwards,0.1218,western,0.1098,280,0.1096,fibula,0.0964,340,0.0964,stone,0.0878
